SSM_index	CNA_index
0	10
0	18
0	30
1	11
1	16
1	27
1	36
2	14
2	28
2	37
3	10
3	18
3	30
4	17
4	31
5	17
5	31
6	32
7	21
8	21
9	12
12	13
12	24
12	33
13	9
13	38
26	6
27	6
48	11
48	16
48	27
48	36
49	8
49	19
49	35
50	14
50	28
50	37
51	14
51	28
51	37
52	14
52	28
52	37
53	10
53	18
53	30
54	10
54	18
54	30
55	10
55	18
55	30
56	10
56	18
56	30
57	12
61	8
61	19
61	35
62	8
62	19
62	35
63	8
63	19
63	35
64	8
64	19
64	35
65	14
65	28
65	37
66	17
66	31
67	17
67	31
68	32
69	32
70	32
71	32
72	21
73	21
74	21
77	22
78	22
79	22
80	23
80	26
80	39
81	23
81	26
81	39
82	13
82	24
82	33
83	9
83	38
87	11
87	16
88	8
89	14
90	10
91	17
96	11
96	16
98	14
100	17
101	17
104	13
105	15
108	14
118	17
120	15
129	16
130	16
140	36
141	19
141	35
142	19
142	35
143	37
144	20
145	20
146	20
147	18
148	21
151	22
153	24
154	24
155	24
158	38
159	19
161	19
162	20
167	27
168	27
173	33
