CNA_index	seg_index	subclone_ID	phase	change
0	7	2	A	1
1	8	2	A	-1
2	20	2	B	1
3	28	2	B	-1
4	28	3	A	1
5	2	3	B	-1
6	12	4	B	1
7	33	4	B	1
8	20	5	B	2
9	14	6	A	1
10	28	7	A	1
11	0	8	B	-1
12	3	8	B	-1
13	14	8	B	2
14	31	8	B	1
15	4	9	A	1
16	4	9	B	1
17	13	9	B	1
18	35	9	B	2
19	4	10	A	1
20	16	11	A	-1
21	15	11	B	1
22	10	13	A	3
23	15	13	B	2
24	7	14	A	1
25	11	14	B	-1
26	2	15	A	-1
27	23	15	A	4
28	7	15	B	-1
29	10	15	B	1
30	18	16	B	-1
31	30	17	B	-1
32	7	18	B	-1
33	21	18	B	-1
34	18	20	A	1
35	20	20	A	-1
36	21	20	A	-1
37	28	20	A	2
38	9	20	B	1
39	15	20	B	1
