CNA_index	seg_index	subclone_ID	phase	change
0	15	2	B	1
1	30	3	A	1
2	9	4	B	1
3	25	6	A	-1
4	39	6	A	1
5	16	6	B	-1
6	22	6	B	1
7	13	7	A	1
8	15	7	A	4
9	27	7	A	4
10	25	7	B	-1
11	9	8	B	1
12	14	8	B	1
13	39	8	B	1
14	3	9	B	1
15	5	9	B	1
16	9	9	B	1
17	36	9	B	-1
18	30	10	A	1
19	30	11	A	1
20	6	11	B	-1
21	33	11	B	1
22	30	12	A	2
23	18	12	B	1
24	21	12	B	-1
25	27	12	B	2
26	28	12	B	1
27	36	12	B	-1
28	32	13	B	2
29	7	14	A	-1
30	37	14	A	-1
31	28	16	A	-1
32	30	16	A	1
33	20	17	B	-1
34	22	17	B	1
35	32	18	A	1
36	11	19	B	1
37	12	19	B	1
38	19	20	B	-1
39	28	20	B	1
