CNA_index	seg_index	subclone_ID	phase	change
0	0	1	B	1
1	13	2	A	-1
2	19	2	A	1
3	10	2	B	1
4	12	3	A	1
5	15	4	A	1
6	16	4	A	-1
7	17	4	A	-1
8	14	4	B	-1
9	7	5	B	1
10	12	5	B	-1
11	2	6	A	-1
12	15	6	B	-1
13	0	7	A	1
14	5	7	A	-1
15	12	7	A	1
16	4	8	B	-1
17	16	8	B	-1
18	15	9	B	-1
19	15	11	A	1
20	2	11	B	-1
21	7	14	A	2
22	5	14	B	-1
23	9	15	A	-1
24	8	16	B	-1
25	2	17	A	-1
26	8	17	A	1
27	12	17	A	1
28	17	17	A	-1
29	18	17	A	-1
30	2	17	B	-1
31	17	17	B	1
32	18	17	B	-1
33	2	18	B	-1
34	5	18	B	-1
35	4	19	A	-1
36	12	19	A	1
37	7	19	B	1
38	16	20	A	-1
39	0	20	B	1
