CNA_index	seg_index	subclone_ID	phase	change
0	29	1	B	1
1	35	2	A	-1
2	22	2	B	1
3	28	2	B	-1
4	29	2	B	1
5	0	3	A	2
6	17	3	A	2
7	0	3	B	-1
8	6	3	B	1
9	22	3	B	1
10	24	3	B	1
11	25	3	B	1
12	4	5	A	-1
13	20	5	B	-1
14	30	5	B	-1
15	29	6	B	2
16	37	6	B	-1
17	0	7	A	1
18	18	7	A	-1
19	25	7	B	1
20	18	9	A	-1
21	38	9	A	-1
22	11	9	B	2
23	20	9	B	-1
24	21	9	B	1
25	23	9	B	-1
26	25	10	A	1
27	33	10	A	-1
28	1	11	B	-1
29	12	11	B	-1
30	15	11	B	1
31	25	12	A	1
32	4	12	B	-1
33	30	13	B	-1
34	4	16	A	-1
35	7	17	A	-1
36	28	17	A	-1
37	16	18	B	-1
38	11	19	B	1
39	19	20	B	1
