SSM_index	CNA_index
0	9
1	10
1	15
2	11
3	11
4	8
5	6
6	6
7	6
8	5
9	5
10	5
11	9
12	9
18	16
19	16
20	16
21	16
22	16
23	16
24	16
25	10
25	15
26	7
27	11
28	11
29	12
29	17
29	18
30	12
30	17
30	18
31	12
31	17
31	18
33	13
34	8
35	9
37	12
37	17
40	14
56	14
66	16
67	17
82	26
82	29
83	26
83	29
84	32
85	27
86	31
87	31
88	31
89	25
90	34
91	34
92	34
98	30
99	30
100	30
101	30
102	35
103	35
104	27
105	27
106	33
107	33
108	33
112	31
113	28
113	37
114	28
114	37
115	28
115	37
116	28
116	37
119	29
120	29
121	30
122	27
123	36
123	38
124	36
124	38
125	36
125	38
127	32
128	31
130	28
132	30
133	35
138	35
139	33
140	33
141	36
151	36
161	37
