CNA_index	seg_index	subclone_ID	phase	change
0	19	1	A	1
1	10	3	A	1
2	0	3	B	-1
3	12	3	B	1
4	17	3	B	1
5	19	3	B	1
6	1	4	B	-1
7	9	4	B	1
8	10	5	B	1
9	8	7	A	1
10	13	7	A	1
11	11	7	B	-1
12	13	8	A	1
13	19	8	A	1
14	14	9	A	-1
15	2	10	A	1
16	2	11	B	-1
17	10	13	A	2
18	14	13	A	-1
19	1	14	A	1
20	18	14	A	-1
21	5	14	B	-1
22	8	14	B	-1
23	19	15	A	1
24	19	15	B	1
25	2	16	B	-1
26	12	16	B	1
27	2	17	A	1
28	7	17	A	-1
29	19	17	A	1
30	12	17	B	1
31	5	18	A	1
32	13	18	A	1
33	7	18	B	-1
34	11	19	A	1
35	16	19	A	1
36	17	19	A	-1
37	8	19	B	-1
38	14	19	B	3
39	8	20	A	1
