SSM_index	seg_index	subclone_ID
0	33	1
1	33	2
2	3	3
3	7	3
4	13	3
5	20	3
6	1	3
7	16	3
8	21	3
9	21	3
10	37	3
11	34	4
12	2	5
13	5	5
14	17	5
15	21	5
16	29	6
17	37	6
18	37	6
19	20	6
20	27	6
21	33	6
22	39	6
23	39	6
24	11	7
25	12	7
26	17	7
27	20	7
28	21	7
29	25	7
30	32	7
31	36	7
32	37	7
33	37	7
34	4	7
35	6	7
36	10	7
37	19	7
38	26	7
39	28	7
40	12	8
41	36	8
42	10	9
43	15	9
44	32	9
45	39	9
46	18	10
47	34	10
48	34	10
49	36	10
50	39	10
51	0	10
52	4	10
53	18	10
54	34	10
55	6	11
56	12	11
57	21	11
58	4	11
59	5	11
60	39	11
61	6	12
62	10	12
63	23	12
64	25	12
65	32	12
66	37	12
67	39	12
68	21	12
69	27	12
70	32	12
71	8	13
72	10	13
73	10	13
74	10	13
75	10	13
76	10	13
77	12	13
78	14	13
79	20	13
80	20	13
81	21	13
82	23	13
83	25	13
84	25	13
85	30	13
86	32	13
87	33	13
88	33	13
89	34	13
90	37	13
91	2	13
92	7	13
93	8	13
94	10	13
95	11	13
96	13	13
97	14	13
98	15	13
99	20	13
100	21	13
101	27	13
102	28	13
103	29	13
104	30	13
105	31	13
106	31	13
107	33	13
108	35	13
109	35	13
110	37	13
111	37	13
112	37	13
113	31	14
114	7	15
115	11	15
116	18	15
117	21	15
118	27	15
119	32	15
120	36	15
121	37	15
122	39	15
123	39	15
124	10	15
125	21	15
126	27	15
127	28	15
128	31	15
129	36	15
130	39	15
131	3	16
132	14	16
133	19	16
134	19	16
135	28	16
136	28	16
137	31	16
138	31	16
139	32	16
140	32	16
141	32	16
142	38	16
143	39	16
144	2	16
145	8	16
146	9	16
147	10	16
148	21	16
149	36	16
150	3	17
151	4	17
152	8	17
153	11	17
154	13	17
155	16	17
156	26	17
157	28	17
158	32	17
159	2	17
160	7	17
161	10	17
162	19	17
163	20	17
164	27	17
165	28	17
166	29	17
167	29	17
168	33	17
169	0	18
170	5	18
171	11	18
172	14	18
173	26	18
174	27	18
175	37	18
176	0	18
177	4	18
178	18	18
179	29	18
180	2	19
181	8	19
182	14	19
183	17	19
184	10	19
185	29	19
186	32	19
187	3	20
188	6	20
189	13	20
190	23	20
191	29	20
192	32	20
193	35	20
194	37	20
195	0	20
196	27	20
197	27	20
198	29	20
199	39	20
