CNA_index	seg_index	subclone_ID	phase	change
0	3	1	B	2
1	7	1	B	1
2	9	1	B	2
3	1	3	A	2
4	5	3	A	-1
5	9	3	A	-1
6	2	3	B	1
7	9	3	B	1
8	0	4	B	2
9	8	4	B	1
10	8	5	B	1
11	1	6	A	2
12	5	7	B	1
13	7	9	B	2
14	2	10	A	1
15	8	10	A	-1
16	6	10	B	1
17	3	11	A	-1
18	9	11	A	-1
19	1	11	B	1
20	4	11	B	-1
21	2	12	A	1
22	7	12	A	-1
23	9	12	B	1
24	2	13	B	1
25	8	13	B	1
26	9	13	B	1
27	0	14	B	3
28	9	14	B	1
29	4	15	B	-1
30	0	16	A	-1
31	9	17	A	-1
32	1	17	B	1
33	2	17	B	1
34	8	17	B	1
35	4	18	B	-1
36	6	18	B	2
37	0	19	B	1
38	4	20	A	1
39	9	20	B	1
