SSM_index	seg_index	subclone_ID
0	11	1
1	16	1
2	26	1
3	34	1
4	9	1
5	21	1
6	23	1
7	26	1
8	32	1
9	32	1
10	39	1
11	1	2
12	36	2
13	38	2
14	2	2
15	36	2
16	1	3
17	1	3
18	4	3
19	13	3
20	33	3
21	36	3
22	0	3
23	5	3
24	7	3
25	7	3
26	11	3
27	12	3
28	18	3
29	19	3
30	22	3
31	26	3
32	28	3
33	31	3
34	33	3
35	38	3
36	6	4
37	32	4
38	33	4
39	39	4
40	1	5
41	24	5
42	32	5
43	13	6
44	1	6
45	2	6
46	6	6
47	7	6
48	8	6
49	11	6
50	11	6
51	25	6
52	28	6
53	31	6
54	32	6
55	35	6
56	37	6
57	39	6
58	39	6
59	34	7
60	12	7
61	32	7
62	20	8
63	20	8
64	22	8
65	2	8
66	6	8
67	23	8
68	23	8
69	30	8
70	33	8
71	34	8
72	38	8
73	39	8
74	1	9
75	1	9
76	18	9
77	27	9
78	32	9
79	5	9
80	13	9
81	15	9
82	19	9
83	23	9
84	23	9
85	28	9
86	38	9
87	0	10
88	14	10
89	22	10
90	36	10
91	37	10
92	38	10
93	0	10
94	2	10
95	16	10
96	16	10
97	16	10
98	24	10
99	25	10
100	26	10
101	26	10
102	28	10
103	29	10
104	31	10
105	32	10
106	38	10
107	39	10
108	8	11
109	14	11
110	26	11
111	32	11
112	39	11
113	9	11
114	9	11
115	10	11
116	21	11
117	26	11
118	30	11
119	32	11
120	38	11
121	4	12
122	13	12
123	22	12
124	35	12
125	1	12
126	14	12
127	22	12
128	29	12
129	38	12
130	20	13
131	16	14
132	0	14
133	1	14
134	3	14
135	5	14
136	9	14
137	11	14
138	14	14
139	16	14
140	17	14
141	19	14
142	20	14
143	33	14
144	14	15
145	1	15
146	10	16
147	22	16
148	28	16
149	1	16
150	4	16
151	4	16
152	11	16
153	11	16
154	14	16
155	17	16
156	20	16
157	22	16
158	22	16
159	26	16
160	29	16
161	32	16
162	33	16
163	33	16
164	35	16
165	37	16
166	39	16
167	18	17
168	24	17
169	36	17
170	16	17
171	17	17
172	20	17
173	22	17
174	24	17
175	31	17
176	32	17
177	33	17
178	36	17
179	2	18
180	14	18
181	16	18
182	20	18
183	26	18
184	33	18
185	1	18
186	2	18
187	2	18
188	17	18
189	19	18
190	20	18
191	32	18
192	39	18
193	12	19
194	10	20
195	1	20
196	9	20
197	19	20
198	21	20
199	28	20
