CNA_index	seg_index	subclone_ID	phase	change
0	15	1	A	-1
1	18	1	A	1
2	3	3	B	-1
3	22	3	B	-1
4	5	4	B	-1
5	11	4	B	-1
6	32	4	B	2
7	1	5	A	1
8	5	5	A	2
9	38	5	A	3
10	12	5	B	3
11	25	5	B	1
12	36	5	B	2
13	15	6	B	-1
14	39	9	A	2
15	21	9	B	1
16	34	9	B	2
17	18	10	A	1
18	28	10	B	1
19	3	11	A	1
20	0	11	B	-1
21	2	11	B	1
22	34	11	B	1
23	19	12	A	-1
24	2	14	B	1
25	8	14	B	1
26	27	14	B	-1
27	31	14	B	1
28	32	14	B	1
29	35	14	B	-1
30	8	15	A	1
31	12	17	B	1
32	18	17	B	2
33	22	17	B	-1
34	34	17	B	1
35	14	18	B	-1
36	24	18	B	-1
37	34	18	B	2
38	18	19	B	2
39	21	20	B	1
