SSM_index	CNA_index
0	3
1	0
1	13
1	15
2	14
2	22
3	4
4	5
5	5
6	6
6	23
6	24
7	6
7	23
7	24
8	10
10	7
10	30
11	11
11	27
13	10
21	13
21	15
22	16
23	16
24	14
24	22
25	14
25	22
26	14
26	22
27	14
27	22
28	14
28	22
29	14
29	22
34	23
34	24
35	23
35	24
36	23
36	24
37	23
37	24
38	23
38	24
41	30
42	11
42	27
47	13
48	13
58	13
60	13
64	14
65	14
67	14
94	22
95	22
102	30
107	21
108	32
109	32
112	32
114	34
119	34
120	34
121	34
122	34
125	31
126	31
127	32
134	24
135	24
139	24
140	30
141	28
142	28
143	28
150	30
190	31
191	34
199	39
