CNA_index	seg_index	subclone_ID	phase	change
0	5	2	A	1
1	11	2	A	-1
2	2	2	B	2
3	5	4	A	1
4	5	5	A	2
5	11	5	B	-1
6	4	6	A	2
7	19	6	A	1
8	4	6	B	-1
9	6	6	B	-1
10	16	6	B	-1
11	1	7	A	-1
12	10	7	A	2
13	18	7	B	-1
14	9	8	A	1
15	9	8	B	-1
16	15	8	B	-1
17	19	9	B	-1
18	18	10	B	-1
19	10	11	A	1
20	5	12	B	-1
21	7	12	B	-1
22	6	13	A	-1
23	10	13	A	1
24	1	13	B	-1
25	0	14	A	-1
26	4	14	B	-1
27	16	14	B	-1
28	19	14	B	-1
29	12	15	A	1
30	19	15	A	1
31	12	16	B	-1
32	14	17	A	-1
33	15	17	A	-1
34	9	17	B	-1
35	17	18	A	1
36	6	18	B	-1
37	8	20	A	-1
38	8	20	B	1
39	17	20	B	-1
