CNA_index	seg_index	subclone_ID	phase	change
0	5	1	A	1
1	7	1	A	-1
2	7	1	B	-1
3	2	2	A	-1
4	3	3	B	1
5	3	4	B	1
6	4	5	A	1
7	9	5	A	2
8	3	5	B	1
9	0	6	B	-1
10	4	6	B	1
11	8	6	B	1
12	1	7	A	1
13	9	7	A	1
14	8	7	B	1
15	1	8	A	2
16	0	8	B	-1
17	5	9	B	1
18	6	10	B	-1
19	4	11	B	1
20	9	11	B	-1
21	1	12	B	1
22	0	13	A	2
23	1	13	A	1
24	1	13	B	1
25	5	13	B	1
26	0	14	A	2
27	6	14	A	-1
28	6	15	A	-1
29	2	15	B	1
30	8	16	A	-1
31	5	16	B	1
32	8	17	A	-1
33	1	18	A	1
34	2	18	B	1
35	3	18	B	1
36	4	19	A	1
37	1	19	B	1
38	3	19	B	3
39	5	19	B	1
