CNA_index	seg_index	subclone_ID	phase	change
0	2	2	B	-1
1	6	2	B	1
2	7	2	B	1
3	1	3	A	1
4	6	3	A	2
5	9	3	A	-1
6	7	3	B	1
7	5	4	A	-1
8	7	4	A	-1
9	7	4	B	1
10	9	4	B	-1
11	0	5	A	-1
12	2	5	A	-1
13	3	5	A	-1
14	8	5	A	1
15	0	6	A	-1
16	6	7	B	1
17	1	10	A	1
18	2	10	A	-1
19	3	10	A	-1
20	7	10	A	-1
21	7	10	B	1
22	8	10	B	1
23	9	10	B	-1
24	1	11	A	1
25	8	11	A	3
26	0	11	B	1
27	2	11	B	-1
28	1	12	A	1
29	2	12	B	-1
30	5	13	A	-1
31	9	14	A	-1
32	2	15	A	-1
33	4	15	B	1
34	7	16	A	-1
35	8	16	A	1
36	1	16	B	-1
37	8	18	A	1
38	3	19	A	-1
39	9	19	B	-1
