CNA_index	seg_index	subclone_ID	phase	change
0	5	1	A	1
1	7	1	A	1
2	3	3	A	-1
3	7	3	A	1
4	7	3	B	1
5	8	3	B	1
6	1	4	A	-1
7	5	4	A	1
8	7	5	B	1
9	0	6	A	-1
10	2	6	A	-1
11	4	6	A	-1
12	3	6	B	-1
13	6	6	B	1
14	8	6	B	1
15	6	7	A	-1
16	5	8	A	1
17	7	8	A	1
18	2	9	A	-1
19	7	9	A	1
20	6	9	B	1
21	5	10	A	5
22	8	10	A	-1
23	5	11	B	1
24	0	12	A	-1
25	0	12	B	2
26	7	12	B	2
27	5	13	B	1
28	5	15	B	1
29	0	17	A	-1
30	5	17	A	1
31	2	17	B	1
32	6	17	B	1
33	7	17	B	3
34	8	19	A	-1
35	0	19	B	1
36	5	19	B	1
37	9	19	B	-1
38	2	20	A	-1
39	6	20	B	1
