SSM_index	CNA_index
3	28
4	15
7	19
8	19
10	21
11	11
12	11
13	11
14	11
15	29
15	35
18	13
19	37
21	5
21	24
21	30
22	31
23	14
24	38
27	15
28	15
29	34
32	39
34	7
34	18
37	19
38	19
39	19
40	19
41	19
42	28
43	28
44	9
44	32
45	9
45	32
46	9
46	32
49	21
50	21
51	11
52	22
53	22
54	29
54	35
56	17
57	17
58	17
59	23
60	23
61	26
62	26
63	26
64	26
65	24
65	30
67	38
68	38
70	15
71	34
72	39
73	39
76	27
81	16
82	7
82	18
83	7
83	18
84	7
84	18
85	33
107	22
108	29
108	35
109	17
110	17
111	26
112	21
113	29
113	35
114	20
114	25
114	36
115	26
116	26
117	31
119	38
123	19
124	32
125	29
125	35
127	34
128	28
132	26
133	26
134	26
136	38
140	39
141	39
144	32
146	22
147	29
147	35
148	26
151	34
153	27
156	29
156	35
157	36
159	36
160	37
161	37
175	38
176	34
180	36
