CNA_index	seg_index	subclone_ID	phase	change
0	2	1	A	1
1	6	1	A	5
2	8	1	B	2
3	5	2	A	1
4	0	2	B	2
5	1	2	B	-1
6	8	3	B	1
7	7	5	A	-1
8	2	5	B	-1
9	7	5	B	-1
10	0	6	A	1
11	0	6	B	2
12	5	6	B	-1
13	8	6	B	1
14	7	7	A	-1
15	3	7	B	-1
16	6	7	B	3
17	7	7	B	-1
18	4	8	B	-1
19	9	8	B	-1
20	0	9	B	1
21	3	10	A	-1
22	6	11	B	1
23	1	12	A	-1
24	5	12	A	1
25	8	12	A	-1
26	9	12	A	-1
27	8	12	B	1
28	8	13	A	-1
29	6	13	B	1
30	2	14	A	1
31	0	14	B	1
32	5	16	A	2
33	6	16	A	2
34	3	16	B	-1
35	5	17	A	1
36	0	18	B	1
37	5	19	A	2
38	6	19	A	1
39	5	19	B	-1
