SSM_index	CNA_index
0	7
0	16
0	20
0	31
0	37
1	12
1	25
1	34
3	4
3	13
3	17
3	21
3	26
4	4
4	13
4	17
4	21
4	26
5	4
5	13
5	17
5	21
5	26
6	4
6	13
6	17
6	21
6	26
7	18
7	32
7	38
8	1
8	14
9	14
10	1
10	14
11	1
11	14
12	1
12	14
13	6
14	6
15	5
15	28
16	9
16	23
17	7
17	16
17	20
17	31
17	37
18	11
18	30
19	14
22	4
32	7
32	16
32	20
32	31
32	37
33	10
34	11
34	30
35	11
35	30
36	12
36	25
36	34
38	13
38	17
38	21
38	26
39	13
39	17
39	21
39	26
40	18
40	32
40	38
41	18
41	32
41	38
42	27
43	14
44	14
45	28
46	36
47	36
48	36
50	9
50	23
52	33
53	12
55	13
56	13
57	11
58	11
59	12
60	12
61	12
63	13
64	13
65	13
66	13
67	13
68	13
69	13
70	13
83	9
90	13
93	23
94	23
95	19
95	24
97	29
97	35
98	17
98	21
98	26
99	17
99	21
99	26
102	18
103	19
106	18
114	26
115	21
115	26
116	32
116	38
117	31
117	37
118	30
119	25
119	34
120	25
120	34
126	26
127	26
128	26
129	32
129	38
130	27
133	36
141	29
141	35
142	29
142	35
143	33
145	26
148	33
149	33
155	34
156	34
158	32
158	38
159	38
160	32
160	38
161	38
164	39
170	35
183	38
184	38
185	38
