SSM_index	seg_index	subclone_ID
0	12	1
1	1	1
2	1	1
3	20	1
4	2	2
5	3	2
6	8	2
7	31	2
8	33	2
9	34	2
10	1	2
11	9	2
12	11	2
13	16	2
14	24	2
15	25	2
16	37	2
17	18	3
18	4	4
19	4	4
20	12	4
21	28	4
22	33	4
23	2	4
24	7	4
25	26	4
26	35	4
27	35	4
28	17	5
29	20	5
30	27	5
31	0	6
32	13	6
33	22	6
34	25	6
35	25	6
36	26	6
37	32	6
38	39	6
39	1	6
40	6	6
41	9	6
42	11	6
43	15	6
44	20	6
45	20	6
46	26	6
47	30	6
48	31	6
49	38	6
50	38	6
51	39	6
52	36	7
53	7	7
54	3	8
55	4	8
56	7	8
57	9	8
58	15	8
59	24	8
60	31	8
61	33	8
62	36	8
63	11	8
64	15	8
65	16	8
66	19	8
67	22	8
68	24	8
69	24	8
70	31	8
71	31	8
72	33	8
73	35	8
74	37	8
75	1	9
76	4	9
77	6	9
78	8	9
79	13	9
80	13	9
81	17	9
82	33	9
83	38	9
84	1	9
85	3	9
86	3	9
87	4	9
88	7	9
89	13	9
90	31	9
91	33	9
92	36	9
93	4	10
94	8	11
95	13	11
96	36	11
97	38	11
98	3	11
99	16	11
100	17	11
101	26	11
102	4	12
103	17	12
104	24	12
105	33	12
106	35	12
107	37	12
108	3	12
109	14	12
110	25	12
111	28	12
112	38	12
113	27	13
114	31	13
115	35	13
116	1	13
117	21	14
118	33	14
119	3	14
120	4	14
121	18	14
122	1	15
123	8	15
124	16	15
125	19	15
126	25	15
127	26	15
128	28	15
129	35	15
130	1	15
131	3	15
132	6	15
133	7	15
134	7	15
135	11	15
136	19	15
137	19	15
138	20	15
139	25	15
140	27	15
141	29	15
142	30	15
143	31	15
144	31	15
145	35	15
146	35	15
147	35	15
148	35	15
149	1	16
150	16	16
151	5	17
152	6	17
153	21	17
154	0	17
155	3	17
156	17	17
157	28	17
158	34	17
159	36	17
160	37	17
161	37	18
162	6	19
163	8	19
164	13	19
165	16	19
166	26	19
167	32	19
168	35	19
169	36	19
170	37	19
171	37	19
172	38	19
173	39	19
174	2	19
175	2	19
176	3	19
177	3	19
178	4	19
179	7	19
180	14	19
181	16	19
182	20	19
183	31	19
184	32	19
185	33	19
186	37	19
187	37	19
188	37	19
189	38	19
190	38	19
191	39	19
192	5	20
193	6	20
194	6	20
195	15	20
196	16	20
197	22	20
198	33	20
199	38	20
