CNA_index	seg_index	subclone_ID	phase	change
0	0	1	A	1
1	9	1	B	-1
2	6	3	A	1
3	7	3	A	1
4	8	3	B	1
5	1	4	A	3
6	2	4	A	1
7	0	4	B	1
8	4	4	B	1
9	5	5	B	1
10	2	6	A	1
11	3	6	A	2
12	5	6	A	1
13	5	7	B	1
14	7	7	B	-1
15	9	7	B	-1
16	7	8	A	2
17	1	9	A	1
18	2	9	A	2
19	5	9	A	1
20	7	9	A	2
21	8	9	B	1
22	2	10	A	1
23	4	10	A	-1
24	1	11	A	1
25	7	11	A	2
26	0	11	B	1
27	3	11	B	2
28	1	12	A	1
29	8	13	A	1
30	4	13	B	2
31	8	15	A	1
32	0	16	A	1
33	8	16	B	1
34	4	17	A	-1
35	1	17	B	-1
36	4	18	B	1
37	9	19	B	-1
38	0	20	A	1
39	1	20	B	-1
