SSM_index	seg_index	subclone_ID
0	8	1
1	1	1
2	9	2
3	34	2
4	11	3
5	24	3
6	35	3
7	11	3
8	18	3
9	27	3
10	28	3
11	35	3
12	39	3
13	12	4
14	12	4
15	16	4
16	18	4
17	28	4
18	39	4
19	2	4
20	3	4
21	4	4
22	5	4
23	10	4
24	11	4
25	11	4
26	17	4
27	24	4
28	27	4
29	28	4
30	30	4
31	35	4
32	36	4
33	37	4
34	37	4
35	10	5
36	12	5
37	16	5
38	17	5
39	19	5
40	28	5
41	32	5
42	34	5
43	2	5
44	17	5
45	18	5
46	23	5
47	35	5
48	23	6
49	22	6
50	23	6
51	27	6
52	31	6
53	32	6
54	3	7
55	16	7
56	18	7
57	18	7
58	24	7
59	28	7
60	28	7
61	34	7
62	39	7
63	9	7
64	10	7
65	16	7
66	19	7
67	31	7
68	37	7
69	37	7
70	10	8
71	12	8
72	13	8
73	20	8
74	23	8
75	26	8
76	34	8
77	6	8
78	7	8
79	10	8
80	16	8
81	17	8
82	21	8
83	23	8
84	25	8
85	31	8
86	5	9
87	5	9
88	7	9
89	9	9
90	16	9
91	18	9
92	18	9
93	23	9
94	27	9
95	31	9
96	4	9
97	5	9
98	11	9
99	11	9
100	13	9
101	13	9
102	13	9
103	17	9
104	18	9
105	18	9
106	27	9
107	28	9
108	29	9
109	30	9
110	30	9
111	32	9
112	34	9
113	35	9
114	36	9
115	37	9
116	28	10
117	5	10
118	6	10
119	7	10
120	16	10
121	23	10
122	35	10
123	36	10
124	13	11
125	23	11
126	29	11
127	36	11
128	12	11
129	15	11
130	16	11
131	18	11
132	30	11
133	31	11
134	37	12
135	16	13
136	31	13
137	1	13
138	4	13
139	5	13
140	9	13
141	11	13
142	21	13
143	22	13
144	25	13
145	25	13
146	35	13
147	26	14
148	28	14
149	31	14
150	0	15
151	2	15
152	2	15
153	8	15
154	8	15
155	14	15
156	16	15
157	19	15
158	26	15
159	30	15
160	2	15
161	3	15
162	3	15
163	23	15
164	24	15
165	24	15
166	30	15
167	37	15
168	3	16
169	5	17
170	9	17
171	34	17
172	15	17
173	23	17
174	28	17
175	28	17
176	32	17
177	34	17
178	39	17
179	9	18
180	23	18
181	23	18
182	13	19
183	17	19
184	23	19
185	31	19
186	31	19
187	39	19
188	1	19
189	7	19
190	7	19
191	11	19
192	14	19
193	18	19
194	20	19
195	22	19
196	24	19
197	30	19
198	34	19
199	15	20
