CNA_index	seg_index	subclone_ID	phase	change
0	0	1	B	1
1	22	2	B	1
2	36	2	B	2
3	8	3	B	1
4	22	3	B	1
5	5	4	A	1
6	2	4	B	-1
7	8	4	B	1
8	15	4	B	1
9	35	4	B	1
10	37	4	B	1
11	25	5	B	1
12	35	5	B	1
13	18	6	B	1
14	26	6	B	-1
15	39	6	B	-1
16	0	7	B	1
17	16	8	B	-1
18	20	8	B	2
19	31	8	B	-1
20	5	9	A	1
21	1	10	A	1
22	13	10	B	1
23	24	11	A	1
24	31	11	A	2
25	35	11	A	1
26	36	11	A	-1
27	1	11	B	-1
28	8	11	B	1
29	15	11	B	1
30	25	12	A	-1
31	19	13	A	-1
32	28	15	A	2
33	9	15	B	1
34	37	16	A	1
35	32	16	B	3
36	20	18	A	1
37	37	18	B	1
38	6	19	A	-1
39	38	19	B	1
