SSM_index	CNA_index
0	0
1	0
2	2
2	16
2	18
4	10
4	15
5	2
5	16
5	18
6	2
6	16
6	18
7	2
7	16
7	18
9	11
9	17
9	19
12	1
12	5
15	7
16	7
17	8
17	14
18	4
18	12
19	2
19	16
19	18
25	2
46	7
47	7
48	9
49	9
50	12
51	16
51	18
54	13
55	11
55	17
55	19
56	11
56	17
56	19
57	11
57	17
57	19
58	11
58	17
58	19
59	5
60	5
68	9
69	9
70	9
71	9
72	9
73	9
74	9
75	10
76	8
77	8
78	12
79	12
80	18
81	18
82	18
83	18
84	18
88	13
89	11
90	11
97	12
98	12
103	13
104	13
105	13
107	11
108	11
109	11
132	14
139	15
140	16
141	16
142	17
150	15
152	16
153	16
163	15
165	16
173	15
177	16
179	17
