CNA_index	seg_index	subclone_ID	phase	change
0	6	1	A	1
1	9	1	A	-1
2	0	1	B	1
3	5	3	A	3
4	0	5	B	1
5	5	7	A	1
6	6	7	A	2
7	1	7	B	-1
8	8	8	A	1
9	5	9	A	1
10	7	9	B	1
11	4	10	A	1
12	7	10	A	-1
13	9	10	A	-1
14	9	10	B	-1
15	0	11	A	2
16	2	11	A	-1
17	7	11	A	-1
18	8	12	B	1
19	3	14	A	1
20	4	14	A	2
21	6	14	A	1
22	0	14	B	1
23	7	14	B	2
24	0	16	A	1
25	5	16	A	1
26	9	16	A	-1
27	4	16	B	1
28	6	16	B	1
29	0	17	A	1
30	1	17	A	-1
31	5	17	A	1
32	6	17	A	1
33	2	17	B	3
34	6	17	B	1
35	3	19	B	2
36	5	20	A	1
37	5	20	B	-1
38	7	20	B	1
39	9	20	B	-1
