SSM_index	seg_index	subclone_ID
0	0	1
1	0	1
2	1	1
3	2	1
4	2	1
5	4	1
6	6	1
7	7	1
8	7	1
9	8	1
10	2	1
11	3	1
12	5	1
13	6	1
14	8	1
15	8	1
16	8	1
17	0	2
18	1	2
19	2	2
20	2	2
21	3	2
22	7	2
23	8	2
24	0	2
25	3	2
26	5	2
27	6	2
28	8	2
29	3	3
30	4	3
31	4	3
32	8	3
33	0	4
34	0	4
35	0	4
36	1	4
37	5	4
38	7	4
39	7	4
40	7	4
41	8	4
42	8	4
43	9	4
44	1	4
45	4	4
46	4	4
47	6	4
48	7	4
49	8	4
50	8	4
51	8	4
52	3	5
53	4	5
54	5	5
55	8	5
56	0	6
57	0	6
58	0	6
59	1	6
60	2	6
61	2	6
62	2	6
63	2	6
64	4	6
65	4	6
66	5	6
67	6	6
68	6	6
69	7	6
70	7	6
71	8	6
72	2	6
73	3	6
74	8	6
75	1	7
76	2	7
77	3	7
78	6	7
79	7	7
80	3	7
81	3	7
82	2	8
83	4	8
84	4	8
85	8	8
86	2	9
87	3	9
88	9	9
89	0	10
90	2	10
91	3	10
92	3	10
93	3	10
94	4	10
95	6	10
96	6	10
97	7	10
98	8	10
99	0	10
100	0	10
101	3	10
102	4	10
103	5	10
104	7	10
105	8	10
106	1	11
107	2	11
108	7	11
109	3	11
110	3	12
111	8	12
112	0	13
113	3	13
114	4	13
115	5	13
116	8	13
117	0	14
118	0	14
119	1	14
120	4	14
121	4	14
122	5	14
123	6	14
124	7	14
125	8	14
126	9	14
127	6	14
128	0	15
129	1	15
130	3	15
131	5	15
132	8	15
133	8	15
134	6	15
135	1	16
136	3	16
137	3	16
138	4	16
139	4	16
140	4	16
141	4	16
142	5	16
143	5	16
144	5	16
145	6	16
146	6	16
147	7	16
148	7	16
149	8	16
150	8	16
151	8	16
152	9	16
153	5	16
154	5	16
155	6	16
156	1	17
157	4	17
158	4	17
159	4	17
160	4	17
161	5	17
162	6	17
163	7	17
164	7	17
165	8	17
166	9	17
167	5	17
168	1	18
169	1	18
170	5	18
171	1	19
172	1	19
173	1	19
174	3	19
175	4	19
176	4	19
177	4	19
178	5	19
179	6	19
180	6	19
181	6	19
182	6	19
183	6	19
184	8	19
185	8	19
186	9	19
187	9	19
188	9	19
189	6	19
190	3	20
191	3	20
192	3	20
193	5	20
194	8	20
195	8	20
196	8	20
197	6	20
198	7	20
199	7	20
