SSM_index	CNA_index
0	7
1	7
7	10
7	17
8	10
8	17
9	8
9	9
9	11
9	18
10	8
10	9
10	11
10	18
11	8
11	9
11	11
11	18
12	8
12	9
12	11
12	18
13	8
13	9
13	11
13	18
14	8
14	9
14	11
14	18
15	8
15	9
15	11
15	18
16	1
20	19
21	19
30	5
71	10
71	17
77	8
77	9
77	11
77	18
78	8
78	9
78	11
78	18
86	10
86	17
87	10
87	17
88	10
88	17
89	8
89	9
89	11
89	18
90	8
90	9
90	11
90	18
91	9
91	11
91	18
92	9
92	11
92	18
100	19
101	13
101	15
101	16
102	13
102	15
102	16
103	13
103	15
103	16
109	11
110	11
158	17
159	17
160	17
161	18
167	15
167	16
168	15
168	16
170	17
180	18
181	18
