CNA_index	seg_index	subclone_ID	phase	change
0	6	1	A	-1
1	0	1	B	-1
2	3	1	B	1
3	7	2	A	-1
4	8	2	A	-1
5	9	2	A	-1
6	0	2	B	-1
7	5	2	B	-1
8	7	2	B	-1
9	8	2	B	1
10	9	2	B	-1
11	8	3	B	1
12	8	4	A	-1
13	5	5	B	-1
14	6	5	B	-1
15	1	6	B	-1
16	9	6	B	-1
17	0	8	A	-1
18	7	8	B	-1
19	8	8	B	1
20	5	9	A	-1
21	3	9	B	1
22	4	9	B	-1
23	8	9	B	1
24	5	10	B	-1
25	8	10	B	2
26	1	11	A	-1
27	7	11	A	-1
28	3	11	B	1
29	1	14	B	-1
30	7	14	B	-1
31	0	15	B	-1
32	5	15	B	-1
33	8	16	B	1
34	9	16	B	-1
35	8	17	B	1
36	1	18	A	-1
37	5	18	A	-1
38	7	18	A	-1
39	8	19	B	1
