SSM_index	seg_index	subclone_ID
0	7	1
1	12	2
2	15	2
3	2	2
4	4	3
5	6	3
6	12	3
7	12	3
8	0	3
9	2	3
10	4	3
11	10	3
12	12	3
13	14	3
14	14	3
15	14	3
16	15	3
17	8	4
18	15	4
19	3	4
20	13	4
21	14	4
22	14	4
23	7	5
24	8	5
25	9	5
26	9	5
27	13	5
28	15	5
29	16	5
30	16	5
31	16	5
32	17	5
33	18	5
34	1	5
35	4	5
36	5	5
37	6	5
38	8	5
39	9	5
40	9	5
41	10	5
42	10	5
43	11	5
44	14	5
45	14	5
46	14	5
47	0	6
48	7	6
49	8	6
50	9	6
51	14	6
52	0	6
53	1	6
54	1	6
55	3	6
56	3	6
57	4	6
58	6	6
59	6	6
60	8	6
61	8	6
62	13	6
63	14	6
64	15	6
65	17	6
66	14	7
67	0	7
68	4	7
69	4	7
70	5	7
71	18	7
72	18	8
73	5	8
74	10	9
75	5	10
76	7	10
77	8	10
78	10	10
79	13	10
80	17	10
81	11	11
82	19	11
83	0	12
84	2	12
85	9	12
86	9	12
87	10	12
88	12	12
89	14	12
90	15	12
91	2	12
92	2	12
93	4	12
94	6	12
95	9	12
96	9	12
97	9	12
98	11	12
99	13	12
100	14	12
101	14	12
102	17	12
103	18	12
104	1	13
105	2	13
106	3	13
107	4	13
108	6	13
109	9	13
110	0	13
111	4	13
112	4	13
113	11	13
114	14	13
115	17	13
116	8	14
117	14	14
118	14	14
119	19	14
120	1	14
121	3	14
122	4	14
123	4	14
124	8	14
125	9	14
126	11	14
127	14	14
128	15	14
129	15	14
130	15	14
131	17	14
132	18	14
133	19	15
134	0	16
135	4	16
136	6	16
137	6	16
138	8	16
139	12	16
140	14	16
141	15	16
142	15	16
143	17	16
144	1	16
145	1	16
146	4	16
147	4	16
148	4	16
149	9	16
150	11	16
151	11	16
152	13	16
153	14	16
154	14	16
155	14	16
156	15	16
157	17	16
158	6	17
159	12	17
160	16	17
161	2	17
162	4	17
163	12	17
164	14	17
165	4	18
166	6	18
167	9	18
168	14	18
169	19	18
170	4	19
171	6	19
172	8	19
173	9	19
174	10	19
175	14	19
176	0	19
177	0	19
178	4	19
179	5	19
180	6	19
181	8	19
182	9	19
183	11	19
184	12	19
185	13	19
186	13	19
187	14	19
188	14	19
189	15	19
190	16	19
191	16	19
192	16	19
193	17	19
194	18	19
195	17	20
196	6	20
197	9	20
198	13	20
199	14	20
