SSM_index	CNA_index
2	4
2	13
3	6
3	23
4	0
4	1
4	24
4	29
4	38
5	2
5	18
5	34
6	10
6	15
6	19
6	26
6	36
7	11
7	16
7	27
7	31
8	8
8	22
8	28
8	33
13	11
13	16
13	27
13	31
14	5
14	17
15	6
15	23
16	9
17	10
17	15
17	19
17	26
17	36
20	20
22	5
22	17
23	5
23	17
24	8
24	22
24	28
24	33
25	24
25	29
25	38
26	21
27	21
28	21
29	18
29	34
30	10
30	15
30	19
30	26
30	36
31	10
31	15
31	19
31	26
31	36
32	10
32	15
32	19
32	26
32	36
35	17
36	24
36	29
36	38
37	10
37	15
37	19
37	26
37	36
38	10
38	15
38	19
38	26
38	36
40	13
41	23
43	13
44	24
48	20
49	11
49	16
51	13
52	13
53	13
57	17
58	17
59	17
61	23
62	22
63	24
64	24
65	24
66	24
67	24
68	24
69	24
70	21
71	18
72	18
73	25
74	25
75	14
75	25
76	15
76	19
76	26
77	15
77	19
77	26
78	15
78	19
78	26
79	19
79	26
80	19
80	26
92	17
94	17
104	19
122	24
123	24
125	25
126	26
130	32
131	34
132	36
133	36
145	31
153	35
154	35
160	38
161	38
164	37
165	37
166	37
170	36
171	36
172	36
173	36
174	35
176	36
188	38
189	39
190	39
197	38
