CNA_index	seg_index	subclone_ID	phase	change
0	4	1	A	1
1	6	1	A	-1
2	7	1	B	3
3	9	1	B	1
4	0	2	B	1
5	0	3	A	1
6	1	3	B	1
7	7	3	B	1
8	9	3	B	2
9	7	4	A	1
10	4	5	A	1
11	2	5	B	-1
12	9	6	B	2
13	0	7	B	1
14	7	7	B	1
15	0	8	A	2
16	0	9	A	1
17	6	9	A	-1
18	9	9	A	-1
19	6	9	B	1
20	0	11	A	1
21	1	11	A	1
22	4	11	A	1
23	0	12	B	1
24	4	12	B	2
25	7	12	B	1
26	9	12	B	1
27	0	13	A	1
28	0	13	B	1
29	2	13	B	-1
30	0	14	A	2
31	0	15	A	2
32	8	15	A	-1
33	7	15	B	1
34	0	17	A	3
35	0	17	B	1
36	5	18	B	1
37	3	19	A	2
38	7	20	A	1
39	4	20	B	2
