SSM_index	CNA_index
0	2
1	9
1	29
2	24
2	25
3	7
3	35
4	1
4	15
5	11
5	17
6	14
7	5
8	18
8	28
11	3
11	8
11	12
11	19
11	39
12	38
13	38
14	9
14	29
15	13
15	33
16	13
16	33
17	39
19	16
20	18
26	16
27	11
27	17
30	14
32	12
32	19
33	12
33	19
40	13
41	13
42	22
44	14
45	14
51	13
52	22
53	18
54	20
58	15
59	15
60	17
68	19
71	21
72	21
73	21
88	22
89	22
90	22
108	22
110	22
113	38
114	28
115	26
115	31
115	36
116	29
117	33
118	33
122	28
123	28
125	39
126	37
127	38
128	38
129	27
129	30
130	35
131	35
135	32
136	37
137	37
138	37
139	38
140	29
141	34
147	39
148	31
148	36
149	36
150	32
151	32
152	38
153	38
154	38
155	38
157	33
158	33
160	34
163	38
165	33
166	33
170	37
175	39
176	39
177	36
178	36
