SSM_index	seg_index	subclone_ID
0	0	1
1	0	1
2	1	1
3	1	1
4	2	1
5	2	1
6	2	1
7	2	1
8	4	1
9	5	1
10	5	1
11	8	1
12	9	1
13	9	1
14	10	1
15	11	1
16	11	1
17	13	1
18	13	1
19	18	1
20	5	1
21	5	1
22	8	1
23	9	1
24	9	1
25	11	1
26	14	1
27	17	1
28	0	2
29	2	2
30	7	2
31	11	2
32	12	2
33	4	2
34	12	2
35	13	2
36	4	3
37	8	3
38	8	3
39	12	3
40	14	3
41	1	4
42	4	4
43	4	4
44	4	4
45	5	4
46	5	4
47	8	4
48	9	4
49	9	4
50	10	4
51	17	4
52	18	4
53	0	4
54	0	4
55	0	4
56	2	4
57	6	4
58	9	4
59	9	4
60	12	4
61	19	4
62	5	5
63	6	5
64	7	5
65	7	5
66	18	5
67	3	5
68	3	5
69	4	5
70	10	6
71	13	6
72	1	7
73	1	7
74	2	7
75	2	7
76	3	7
77	3	7
78	4	7
79	4	7
80	5	7
81	8	7
82	9	7
83	10	7
84	13	7
85	14	7
86	14	7
87	14	7
88	19	7
89	19	7
90	19	7
91	1	7
92	2	7
93	5	7
94	5	7
95	6	7
96	6	7
97	9	7
98	9	7
99	9	7
100	9	7
101	6	8
102	7	8
103	10	8
104	1	9
105	6	9
106	7	9
107	10	9
108	10	9
109	11	9
110	14	9
111	15	9
112	17	9
113	11	9
114	0	10
115	0	10
116	4	10
117	7	10
118	2	10
119	10	10
120	2	11
121	2	11
122	4	11
123	4	11
124	8	11
125	10	11
126	14	11
127	15	11
128	17	11
129	5	11
130	6	11
131	9	11
132	9	11
133	9	11
134	13	11
135	15	11
136	3	12
137	7	12
138	14	12
139	18	12
140	1	12
141	19	12
142	4	13
143	17	13
144	18	13
145	8	14
146	19	14
147	2	15
148	2	15
149	4	15
150	4	15
151	6	15
152	6	15
153	7	15
154	8	15
155	9	15
156	10	15
157	18	15
158	1	15
159	1	15
160	2	15
161	3	15
162	3	15
163	3	15
164	5	15
165	9	15
166	10	15
167	12	15
168	18	15
169	1	16
170	9	16
171	1	16
172	14	16
173	18	17
174	5	18
175	8	18
176	7	19
177	2	19
178	12	19
179	13	19
180	15	19
181	0	20
182	0	20
183	0	20
184	0	20
185	1	20
186	3	20
187	6	20
188	6	20
189	9	20
190	9	20
191	14	20
192	16	20
193	19	20
194	1	20
195	2	20
196	7	20
197	8	20
198	11	20
199	19	20
