CNA_index	seg_index	subclone_ID	phase	change
0	1	1	A	-1
1	8	1	A	-1
2	11	2	A	1
3	17	2	A	1
4	2	3	A	2
5	9	3	A	3
6	18	3	A	-1
7	6	3	B	-1
8	14	3	B	1
9	16	3	B	-1
10	3	4	A	1
11	4	5	A	1
12	13	5	A	-1
13	16	5	A	1
14	11	6	A	1
15	16	6	A	2
16	17	6	A	1
17	2	7	A	2
18	3	7	A	1
19	0	7	B	1
20	7	7	B	-1
21	4	8	A	2
22	14	8	B	2
23	12	9	A	-1
24	5	10	A	-1
25	1	10	B	1
26	16	11	A	1
27	2	13	A	2
28	19	13	A	-1
29	15	14	A	-1
30	17	14	A	1
31	13	14	B	-1
32	18	14	B	1
33	13	16	B	-1
34	6	17	A	-1
35	18	17	B	1
36	17	19	B	-1
37	12	20	A	-1
38	17	20	A	1
39	4	20	B	1
