CNA_index	seg_index	subclone_ID	phase	change
0	14	1	A	2
1	15	1	A	1
2	13	2	A	-1
3	15	2	A	2
4	3	4	A	1
5	8	4	A	2
6	18	4	A	1
7	6	4	B	-1
8	6	5	A	1
9	12	5	A	1
10	10	5	B	-1
11	7	6	A	3
12	9	6	A	-1
13	18	6	A	1
14	12	7	B	1
15	16	7	B	1
16	15	8	B	2
17	10	9	A	-1
18	4	9	B	-1
19	11	9	B	2
20	0	10	A	-1
21	13	10	B	1
22	11	11	A	-1
23	12	11	A	2
24	15	11	A	1
25	17	11	A	1
26	7	12	A	1
27	16	14	A	1
28	11	15	A	-1
29	13	15	A	-1
30	16	15	A	1
31	12	15	B	1
32	6	16	A	2
33	2	16	B	1
34	11	16	B	2
35	17	17	A	1
36	9	17	B	-1
37	17	17	B	2
38	4	19	A	-1
39	18	20	A	1
