CNA_index	seg_index	subclone_ID	phase	change
0	8	2	A	-1
1	5	2	B	-1
2	2	4	A	1
3	5	4	A	-1
4	6	4	A	1
5	18	4	A	2
6	2	4	B	1
7	14	4	B	-1
8	7	5	A	-1
9	13	5	A	-1
10	19	5	A	2
11	12	5	B	1
12	3	6	A	2
13	9	6	A	1
14	19	6	A	1
15	10	6	B	-1
16	16	8	A	-1
17	17	8	A	-1
18	4	9	A	1
19	18	9	A	1
20	11	9	B	-1
21	13	10	A	-1
22	16	10	B	-1
23	6	11	A	3
24	14	11	A	-1
25	19	11	A	1
26	12	11	B	1
27	15	11	B	1
28	6	12	A	1
29	19	13	A	1
30	2	15	A	1
31	7	16	A	-1
32	1	18	A	-1
33	15	18	A	1
34	7	18	B	1
35	4	19	B	-1
36	15	19	B	1
37	4	20	A	1
38	17	20	A	-1
39	15	20	B	1
