CNA_index	seg_index	subclone_ID	phase	change
0	3	1	A	1
1	18	2	A	1
2	19	2	A	-1
3	4	3	A	1
4	5	3	A	-1
5	7	3	B	1
6	13	3	B	1
7	7	4	B	1
8	16	4	B	-1
9	11	8	A	1
10	16	8	A	-1
11	19	9	B	-1
12	7	11	B	1
13	13	12	A	1
14	2	13	A	-1
15	11	13	A	1
16	17	13	A	-1
17	7	13	B	3
18	11	13	B	-1
19	12	13	B	1
20	0	14	A	-1
21	17	14	B	-1
22	19	14	B	-1
23	10	15	A	-1
24	14	15	B	-1
25	4	16	A	1
26	14	16	A	-1
27	6	16	B	-1
28	12	16	B	1
29	11	17	A	2
30	18	17	A	2
31	18	17	B	-1
32	9	18	A	-1
33	12	18	A	2
34	11	18	B	-1
35	17	18	B	-1
36	14	19	B	-1
37	15	19	B	1
38	7	20	A	-1
39	0	20	B	2
