CNA_index	seg_index	subclone_ID	phase	change
0	6	1	A	4
1	5	1	B	-1
2	8	1	B	-1
3	2	2	B	-1
4	4	3	A	1
5	5	3	A	-1
6	1	4	A	-1
7	4	4	A	1
8	7	4	A	-1
9	0	5	A	-1
10	8	5	A	-1
11	9	5	A	-1
12	1	5	B	-1
13	6	5	B	-1
14	3	7	A	1
15	6	8	A	2
16	6	9	A	1
17	8	10	A	-1
18	9	11	B	-1
19	2	12	A	-1
20	0	12	B	-1
21	4	12	B	-1
22	6	12	B	-1
23	7	12	B	-1
24	0	14	A	-1
25	6	14	A	1
26	4	16	A	1
27	6	16	A	1
28	9	16	A	-1
29	9	16	B	-1
30	3	17	A	1
31	1	17	B	-1
32	3	17	B	-1
33	3	19	A	1
34	9	19	A	-1
35	0	19	B	-1
36	3	19	B	-1
37	7	19	B	-1
38	0	20	A	-1
39	1	20	B	-1
