CNA_index	seg_index	subclone_ID	phase	change
0	0	1	A	3
1	1	1	A	-1
2	7	1	A	-1
3	6	2	B	1
4	3	3	A	-1
5	5	3	A	-1
6	7	3	B	1
7	1	4	B	1
8	4	4	B	-1
9	8	4	B	-1
10	7	5	B	1
11	8	6	A	1
12	6	7	B	3
13	7	7	B	1
14	5	8	B	1
15	6	8	B	1
16	2	10	A	-1
17	5	10	A	-1
18	7	10	A	-1
19	3	10	B	1
20	5	10	B	1
21	6	10	B	1
22	7	10	B	1
23	5	11	B	2
24	8	11	B	-1
25	6	12	A	-1
26	7	12	B	1
27	0	13	B	-1
28	1	13	B	1
29	4	15	A	1
30	4	15	B	-1
31	6	15	B	3
32	1	16	A	-1
33	3	16	A	-1
34	3	16	B	2
35	4	18	A	1
36	2	18	B	-1
37	6	18	B	1
38	4	19	A	1
39	8	19	A	1
