CNA_index	seg_index	subclone_ID	phase	change
0	0	1	A	2
1	10	1	B	1
2	10	2	B	1
3	8	3	A	1
4	1	3	B	-1
5	6	3	B	1
6	10	4	A	2
7	11	4	A	1
8	19	4	A	1
9	3	5	B	1
10	3	6	A	1
11	7	6	A	-1
12	11	6	A	1
13	8	6	B	2
14	10	8	A	1
15	16	8	B	1
16	9	9	B	-1
17	3	10	A	1
18	4	10	A	-1
19	8	10	A	1
20	3	11	A	1
21	10	11	A	1
22	15	11	A	1
23	4	11	B	1
24	15	11	B	-1
25	11	12	A	1
26	12	13	B	-1
27	1	14	A	-1
28	3	14	A	1
29	17	14	A	-1
30	3	14	B	1
31	8	14	B	2
32	6	15	A	-1
33	3	16	B	1
34	3	17	A	1
35	0	18	A	1
36	12	18	A	1
37	9	19	A	-1
38	19	19	B	-1
39	3	20	B	1
