SSM_index	CNA_index
0	15
6	5
6	17
7	10
7	22
8	18
8	30
9	18
9	30
10	18
10	30
11	18
11	30
12	18
12	30
13	18
13	30
14	18
14	30
15	18
15	30
16	7
16	20
16	25
16	27
16	36
17	7
17	20
17	25
17	27
17	36
18	4
18	33
19	8
19	9
19	13
19	23
19	37
20	8
20	9
20	13
20	23
20	37
21	38
25	31
26	5
26	17
27	10
27	22
28	14
30	5
31	6
35	7
43	5
44	6
45	6
46	6
48	8
49	8
55	10
55	22
56	18
56	30
57	38
58	15
59	18
59	30
60	13
60	37
61	19
61	29
62	17
63	17
64	32
64	35
65	32
65	35
66	32
66	35
67	12
67	21
68	33
69	38
72	16
73	19
73	29
74	17
75	32
75	35
76	18
76	30
77	18
77	30
78	18
78	30
79	18
79	30
80	18
80	30
81	20
81	27
81	36
82	34
83	13
83	37
84	38
85	38
86	39
91	31
92	31
105	25
107	23
117	29
118	29
121	32
121	35
122	32
122	35
123	32
123	35
124	32
124	35
125	32
125	35
126	32
126	35
127	30
128	30
129	30
130	30
131	30
132	30
133	30
134	30
135	27
135	36
136	27
136	36
137	27
137	36
138	33
139	34
140	37
141	37
142	37
143	38
144	38
145	39
146	39
154	31
155	31
159	32
159	35
160	34
161	37
162	37
163	38
164	38
165	38
166	38
172	31
174	32
174	35
175	36
176	36
178	34
187	35
188	35
190	35
194	39
195	39
