SSM_index	seg_index	subclone_ID
0	0	1
1	6	1
2	15	1
3	10	1
4	10	1
5	0	2
6	14	2
7	0	2
8	6	2
9	8	2
10	12	3
11	18	3
12	18	3
13	5	3
14	5	4
15	6	4
16	12	4
17	9	4
18	1	5
19	5	5
20	8	5
21	8	5
22	10	5
23	10	5
24	10	5
25	10	5
26	11	5
27	14	5
28	15	5
29	15	5
30	17	5
31	18	5
32	0	5
33	5	5
34	6	5
35	6	5
36	7	5
37	8	5
38	8	5
39	10	5
40	17	5
41	19	6
42	6	6
43	17	7
44	11	7
45	12	7
46	12	7
47	0	8
48	2	8
49	3	8
50	10	8
51	10	8
52	15	8
53	17	8
54	18	8
55	2	8
56	2	8
57	3	8
58	5	8
59	5	8
60	6	8
61	15	8
62	15	8
63	17	8
64	17	8
65	0	9
66	5	9
67	7	9
68	10	9
69	13	9
70	15	9
71	2	9
72	3	9
73	7	9
74	10	9
75	10	9
76	17	9
77	0	10
78	3	10
79	3	11
80	3	11
81	4	11
82	7	11
83	16	11
84	17	11
85	17	11
86	0	11
87	4	11
88	5	11
89	5	11
90	8	11
91	10	11
92	16	11
93	0	12
94	2	12
95	2	12
96	5	12
97	6	12
98	12	12
99	12	12
100	15	12
101	16	12
102	17	12
103	17	12
104	0	12
105	0	12
106	1	12
107	5	12
108	6	12
109	8	12
110	12	12
111	12	12
112	17	12
113	17	12
114	18	12
115	19	12
116	4	13
117	4	13
118	6	13
119	7	13
120	9	13
121	9	13
122	10	13
123	17	13
124	17	13
125	17	13
126	16	13
127	18	14
128	13	14
129	14	14
130	15	14
131	17	14
132	1	15
133	1	15
134	2	15
135	2	15
136	3	15
137	4	15
138	4	15
139	7	15
140	10	15
141	18	15
142	18	15
143	18	15
144	1	15
145	1	15
146	5	15
147	5	15
148	6	15
149	7	15
150	11	15
151	14	15
152	16	15
153	18	16
154	6	17
155	1	18
156	3	18
157	5	18
158	5	18
159	7	18
160	16	18
161	18	18
162	2	18
163	2	18
164	2	18
165	3	18
166	4	18
167	4	18
168	7	18
169	7	18
170	12	18
171	2	19
172	17	19
173	4	19
174	0	20
175	3	20
176	5	20
177	6	20
178	7	20
179	9	20
180	9	20
181	13	20
182	13	20
183	13	20
184	16	20
185	16	20
186	16	20
187	17	20
188	0	20
189	4	20
190	6	20
191	6	20
192	7	20
193	10	20
194	15	20
195	17	20
196	18	20
197	18	20
198	18	20
199	18	20
