CNA_index	seg_index	subclone_ID	phase	change
0	29	1	A	1
1	36	1	A	1
2	1	1	B	-1
3	22	1	B	1
4	34	1	B	1
5	24	2	A	-1
6	12	2	B	-1
7	22	2	B	1
8	24	2	B	-1
9	12	3	A	2
10	31	3	B	1
11	20	4	B	2
12	21	5	B	1
13	6	7	A	-1
14	8	7	A	4
15	3	7	B	2
16	9	8	A	1
17	12	8	A	3
18	15	8	A	2
19	19	10	A	-1
20	12	11	A	2
21	20	11	B	1
22	38	11	B	2
23	8	12	A	1
24	2	12	B	1
25	4	12	B	2
26	38	12	B	1
27	33	14	A	1
28	19	14	B	-1
29	28	14	B	1
30	34	14	B	2
31	4	15	A	1
32	34	15	B	4
33	22	17	B	1
34	15	18	A	1
35	14	18	B	1
36	25	18	B	-1
37	37	18	B	1
38	7	19	B	1
39	38	20	B	1
