SSM_index	CNA_index
0	4
0	13
0	15
0	30
0	32
0	37
1	0
1	4
1	13
1	15
1	30
1	32
1	37
3	2
3	3
4	18
4	27
5	19
7	23
10	19
11	4
11	13
11	15
12	10
12	21
13	7
13	22
14	23
15	11
16	19
17	12
18	12
19	4
19	13
19	15
20	13
20	15
21	13
21	15
31	6
31	20
32	6
32	20
33	6
33	20
34	6
34	20
35	6
35	20
36	7
36	22
37	16
38	17
38	24
39	17
39	24
42	8
42	14
43	8
43	14
44	5
44	8
44	14
45	11
46	18
47	18
48	18
49	18
50	18
51	18
54	9
54	25
55	9
55	25
58	10
59	17
61	16
62	18
63	13
63	15
64	13
64	15
66	18
68	15
69	15
75	18
76	18
82	15
88	15
113	17
114	17
115	17
149	36
150	30
150	32
150	37
151	30
151	32
151	37
152	30
152	32
152	37
162	38
163	38
164	38
166	35
168	30
168	32
168	37
177	38
178	33
178	39
180	33
180	39
181	36
182	32
182	37
192	38
193	38
198	37
