CNA_index	seg_index	subclone_ID	phase	change
0	0	1	A	-1
1	2	1	A	1
2	13	1	A	1
3	3	1	B	-1
4	17	1	B	1
5	14	2	A	1
6	4	5	B	1
7	0	6	A	-1
8	1	6	A	1
9	15	6	A	1
10	3	6	B	-1
11	11	7	A	-1
12	17	7	A	1
13	14	7	B	1
14	19	7	B	-1
15	1	8	A	1
16	18	8	A	2
17	0	8	B	-1
18	17	8	B	1
19	3	9	A	-1
20	7	9	A	-1
21	14	9	A	2
22	8	10	A	-1
23	12	10	A	1
24	17	10	A	1
25	7	10	B	-1
26	11	11	A	-1
27	13	11	A	1
28	19	11	A	-1
29	2	12	A	1
30	0	13	A	-1
31	6	13	A	-1
32	8	13	A	-1
33	2	14	A	1
34	17	17	A	3
35	14	19	A	1
36	18	19	A	2
37	1	20	A	1
38	2	20	A	1
39	17	20	A	1
