CNA_index	seg_index	subclone_ID	phase	change
0	1	2	A	2
1	19	2	A	-1
2	16	4	A	1
3	15	4	B	1
4	27	4	B	3
5	4	5	A	-1
6	10	6	A	-1
7	1	7	A	1
8	19	7	A	-1
9	22	7	A	-1
10	18	7	B	-1
11	35	9	A	1
12	36	9	A	-1
13	7	9	B	-1
14	24	9	B	-1
15	7	10	A	-1
16	15	10	A	-1
17	35	10	A	1
18	9	11	B	-1
19	12	11	B	1
20	39	11	B	1
21	29	12	B	1
22	17	13	A	-1
23	8	14	A	-1
24	15	14	A	-1
25	25	14	A	1
26	28	14	B	2
27	1	15	A	1
28	35	15	A	1
29	25	15	B	1
30	0	16	A	1
31	13	18	B	1
32	32	18	B	-1
33	8	19	A	-1
34	33	19	A	-1
35	22	20	A	-1
36	23	20	A	-1
37	25	20	A	2
38	14	20	B	1
39	21	20	B	-1
