CNA_index	seg_index	subclone_ID	phase	change
0	0	1	A	1
1	21	2	A	-1
2	37	2	A	-1
3	12	2	B	1
4	14	2	B	2
5	24	4	A	1
6	24	4	B	-1
7	33	4	B	-1
8	0	5	A	1
9	30	6	A	-1
10	0	6	B	1
11	13	7	A	-1
12	19	7	A	-1
13	26	7	A	-1
14	36	7	B	1
15	6	8	A	2
16	29	8	A	-1
17	6	8	B	1
18	7	8	B	-1
19	8	8	B	1
20	29	8	B	2
21	30	8	B	-1
22	35	8	B	-1
23	2	10	A	2
24	15	10	A	1
25	17	10	A	1
26	27	11	A	-1
27	0	11	B	1
28	0	12	A	3
29	38	12	A	-1
30	12	13	A	-1
31	19	13	B	2
32	20	14	B	-1
33	20	16	A	-1
34	32	16	A	-1
35	18	17	A	1
36	18	17	B	-1
37	23	18	A	-1
38	31	18	B	-1
39	22	19	A	-1
