SSM_index	seg_index	subclone_ID
0	3	1
1	4	1
2	9	1
3	11	1
4	13	1
5	23	1
6	35	1
7	36	1
8	1	1
9	1	1
10	2	1
11	8	1
12	10	1
13	13	1
14	14	1
15	15	1
16	16	1
17	17	1
18	17	1
19	19	1
20	21	1
21	27	1
22	39	1
23	4	2
24	13	2
25	38	2
26	6	2
27	17	2
28	36	2
29	5	3
30	23	3
31	36	3
32	37	3
33	1	4
34	8	4
35	8	4
36	11	4
37	13	4
38	20	4
39	28	4
40	32	4
41	32	4
42	37	4
43	0	4
44	6	4
45	6	4
46	6	4
47	7	4
48	9	4
49	9	4
50	12	4
51	13	4
52	13	4
53	17	4
54	19	4
55	19	4
56	23	4
57	31	4
58	36	4
59	37	4
60	39	4
61	39	4
62	39	4
63	14	5
64	36	5
65	37	5
66	13	6
67	13	6
68	19	6
69	23	6
70	37	6
71	13	6
72	32	6
73	39	6
74	39	6
75	17	7
76	2	8
77	6	8
78	8	8
79	17	8
80	24	8
81	37	8
82	3	8
83	8	8
84	10	8
85	13	8
86	25	8
87	30	8
88	36	8
89	0	9
90	36	9
91	12	9
92	13	9
93	20	9
94	29	9
95	29	9
96	31	9
97	0	10
98	20	10
99	23	10
100	2	10
101	5	10
102	9	10
103	14	10
104	15	10
105	17	10
106	22	10
107	32	10
108	36	11
109	1	12
110	3	12
111	4	12
112	23	12
113	23	12
114	6	13
115	9	13
116	25	13
117	26	13
118	38	13
119	5	13
120	23	13
121	4	14
122	7	14
123	23	14
124	23	14
125	32	14
126	33	14
127	1	14
128	2	14
129	2	14
130	2	14
131	3	14
132	5	14
133	16	14
134	24	14
135	39	14
136	39	14
137	5	15
138	6	15
139	12	15
140	13	15
141	15	15
142	18	15
143	19	15
144	19	15
145	31	15
146	31	15
147	32	15
148	33	15
149	35	15
150	35	15
151	1	15
152	1	15
153	1	15
154	1	15
155	7	15
156	9	15
157	10	15
158	19	15
159	23	15
160	27	15
161	32	15
162	33	15
163	36	15
164	9	16
165	25	16
166	39	16
167	28	17
168	8	17
169	10	17
170	0	18
171	32	18
172	4	18
173	8	19
174	9	19
175	9	19
176	18	19
177	37	19
178	38	19
179	2	19
180	5	19
181	11	19
182	21	19
183	27	19
184	30	19
185	36	19
186	2	20
187	13	20
188	16	20
189	18	20
190	32	20
191	34	20
192	39	20
193	6	20
194	9	20
195	11	20
196	29	20
197	31	20
198	34	20
199	37	20
