CNA_index	seg_index	subclone_ID	phase	change
0	0	1	B	-1
1	7	1	B	1
2	15	1	B	1
3	0	2	A	-1
4	3	4	A	1
5	6	4	A	-1
6	7	4	A	1
7	8	4	B	1
8	13	4	B	1
9	14	4	B	-1
10	3	5	A	1
11	8	5	A	2
12	16	6	B	1
13	5	7	B	-1
14	4	8	B	-1
15	11	9	A	-1
16	15	9	A	2
17	7	9	B	3
18	17	9	B	1
19	17	10	A	-1
20	16	11	A	1
21	11	11	B	1
22	18	11	B	-1
23	6	12	B	1
24	3	14	A	1
25	18	14	B	-1
26	7	15	A	1
27	10	15	A	1
28	9	15	B	1
29	19	15	B	1
30	7	16	A	1
31	5	17	A	1
32	1	17	B	1
33	17	17	B	1
34	0	19	B	-1
35	2	19	B	1
36	5	19	B	-1
37	16	19	B	1
38	17	19	B	2
39	3	20	A	1
