CNA_index	seg_index	subclone_ID	phase	change
0	5	1	B	-1
1	18	1	B	1
2	1	2	B	-1
3	13	2	B	-1
4	16	2	B	-1
5	12	3	A	1
6	8	5	A	1
7	15	5	B	-1
8	0	6	A	-1
9	6	6	A	-1
10	10	6	A	1
11	0	6	B	-1
12	5	7	A	-1
13	7	7	A	-1
14	9	7	A	-1
15	11	7	B	-1
16	9	8	B	-1
17	13	9	A	-1
18	18	9	A	-1
19	14	9	B	-1
20	9	10	A	-1
21	3	10	B	-1
22	4	10	B	-1
23	13	10	B	-1
24	1	11	A	-1
25	14	11	A	1
26	4	11	B	-1
27	2	12	B	2
28	19	13	A	-1
29	3	14	A	-1
30	5	15	A	-1
31	18	15	B	3
32	0	16	B	-1
33	3	16	B	-1
34	9	16	B	-1
35	12	16	B	-1
36	6	19	B	-1
37	9	20	A	-1
38	12	20	A	1
39	15	20	A	-1
