CNA_index	seg_index	subclone_ID	phase	change
0	1	1	A	1
1	5	1	A	-1
2	8	3	B	1
3	0	4	A	1
4	2	4	A	-1
5	8	4	A	1
6	3	4	B	-1
7	1	5	A	1
8	6	5	A	-1
9	0	5	B	-1
10	0	6	A	1
11	7	6	A	-1
12	6	6	B	2
13	2	7	B	2
14	8	8	B	1
15	9	8	B	-1
16	3	9	A	1
17	4	9	A	-1
18	8	9	A	1
19	3	10	A	2
20	3	11	A	1
21	1	11	B	-1
22	4	11	B	1
23	6	11	B	2
24	9	11	B	-1
25	0	13	A	1
26	3	14	A	1
27	7	16	B	1
28	8	17	A	1
29	9	17	A	-1
30	4	17	B	1
31	8	18	A	2
32	7	18	B	2
33	0	19	A	1
34	1	19	A	1
35	9	19	A	-1
36	2	19	B	1
37	1	20	B	-1
38	4	20	B	1
39	9	20	B	-1
