CNA_index	seg_index	subclone_ID	phase	change
0	14	1	A	-1
1	34	1	A	3
2	4	2	A	1
3	22	2	A	-1
4	2	3	A	2
5	30	3	A	1
6	38	3	A	2
7	10	3	B	-1
8	31	3	B	1
9	32	3	B	1
10	39	3	B	1
11	6	5	A	1
12	24	5	A	1
13	26	5	B	1
14	24	7	A	1
15	3	8	A	1
16	4	8	A	2
17	22	8	A	-1
18	24	8	A	2
19	2	8	B	-1
20	18	9	B	1
21	26	9	B	1
22	23	11	A	1
23	32	11	A	-1
24	38	12	A	3
25	19	13	A	1
26	8	14	A	3
27	29	14	A	1
28	10	14	B	-1
29	10	15	A	-1
30	20	15	A	2
31	21	15	A	1
32	7	17	A	-1
33	30	17	A	4
34	39	17	A	-1
35	18	17	B	1
36	25	17	B	2
37	32	17	B	1
38	15	20	A	-1
39	32	20	B	2
