CNA_index	seg_index	subclone_ID	phase	change
0	8	2	B	-1
1	3	3	B	1
2	4	3	B	1
3	5	3	B	-1
4	0	4	A	-1
5	1	4	B	4
6	5	5	A	-1
7	3	5	B	1
8	9	6	A	1
9	2	6	B	2
10	6	7	A	-1
11	6	7	B	1
12	2	8	A	1
13	4	9	B	1
14	6	9	B	1
15	2	10	A	1
16	3	10	A	1
17	2	10	B	1
18	3	10	B	1
19	2	11	A	1
20	4	12	A	-1
21	7	12	A	-1
22	2	12	B	2
23	6	12	B	1
24	0	13	A	-1
25	2	13	B	1
26	5	13	B	-1
27	6	13	B	2
28	3	14	A	1
29	4	14	B	2
30	7	14	B	-1
31	1	17	A	-1
32	2	17	A	1
33	7	17	A	-1
34	6	17	B	2
35	2	18	A	1
36	1	18	B	2
37	9	18	B	1
38	8	19	A	-1
39	2	19	B	2
