SSM_index	seg_index	subclone_ID
0	2	1
1	2	1
2	4	1
3	4	1
4	6	1
5	6	1
6	9	1
7	0	1
8	2	1
9	2	1
10	2	1
11	4	1
12	4	1
13	5	1
14	6	1
15	6	1
16	0	2
17	2	2
18	5	2
19	6	2
20	6	2
21	3	2
22	6	2
23	0	3
24	3	3
25	4	3
26	4	3
27	7	3
28	8	3
29	8	3
30	8	3
31	2	3
32	6	3
33	8	3
34	9	3
35	4	4
36	4	4
37	9	4
38	4	4
39	4	5
40	4	5
41	6	5
42	0	5
43	0	5
44	5	5
45	8	5
46	9	5
47	1	6
48	4	6
49	9	6
50	7	7
51	4	7
52	2	8
53	6	8
54	3	8
55	4	8
56	2	9
57	2	9
58	4	9
59	6	9
60	9	9
61	0	9
62	4	9
63	4	9
64	4	9
65	6	9
66	6	9
67	2	10
68	3	10
69	4	10
70	4	10
71	4	10
72	4	10
73	5	10
74	6	10
75	6	10
76	6	10
77	6	10
78	6	10
79	7	10
80	8	10
81	0	10
82	4	10
83	5	10
84	6	10
85	6	10
86	0	11
87	6	11
88	6	11
89	6	11
90	8	11
91	8	11
92	6	11
93	0	12
94	3	12
95	4	12
96	4	12
97	4	12
98	8	12
99	9	12
100	3	12
101	4	12
102	4	12
103	5	12
104	3	13
105	4	14
106	4	14
107	4	14
108	5	14
109	5	14
110	8	14
111	9	14
112	3	14
113	3	14
114	3	14
115	4	14
116	4	14
117	4	14
118	4	14
119	8	14
120	8	14
121	0	15
122	0	15
123	0	15
124	3	15
125	4	15
126	4	15
127	5	15
128	8	15
129	0	15
130	4	15
131	4	15
132	6	15
133	8	15
134	8	15
135	5	16
136	3	17
137	4	17
138	2	18
139	2	18
140	2	18
141	2	18
142	2	18
143	2	18
144	3	18
145	3	18
146	3	18
147	3	18
148	4	18
149	4	18
150	4	18
151	4	18
152	4	18
153	4	18
154	4	18
155	4	18
156	4	18
157	4	18
158	5	18
159	8	18
160	8	18
161	8	18
162	8	18
163	8	18
164	8	18
165	9	18
166	0	18
167	0	18
168	4	18
169	4	18
170	4	18
171	4	18
172	4	18
173	5	18
174	6	18
175	6	18
176	8	18
177	8	18
178	3	19
179	8	19
180	6	19
181	8	19
182	0	20
183	0	20
184	1	20
185	1	20
186	1	20
187	3	20
188	4	20
189	4	20
190	5	20
191	8	20
192	8	20
193	9	20
194	3	20
195	4	20
196	8	20
197	8	20
198	8	20
199	8	20
