SSM_index	CNA_index
0	39
1	38
2	38
3	38
4	38
5	25
5	32
6	9
6	35
7	9
7	35
8	10
8	19
8	28
8	33
9	10
9	19
9	28
9	33
10	20
10	26
10	30
11	20
11	26
11	30
12	7
13	27
13	31
13	37
14	22
14	34
15	39
17	4
18	6
19	38
20	38
21	38
22	25
22	32
23	25
23	32
24	25
24	32
25	25
25	32
26	25
26	32
27	25
27	32
28	9
28	35
29	21
29	23
30	10
30	19
30	28
30	33
32	20
32	26
32	30
33	20
33	26
33	30
34	20
34	26
34	30
35	7
36	7
37	27
37	31
37	37
38	9
38	35
39	10
39	19
39	28
39	33
40	11
40	24
40	29
40	36
41	25
41	32
42	35
43	34
44	39
45	38
46	38
47	32
48	35
49	21
50	19
50	28
50	33
51	19
51	28
51	33
52	29
52	36
56	20
56	30
57	20
57	30
58	20
58	30
59	31
59	37
60	31
60	37
62	38
77	34
79	38
80	32
81	32
82	32
83	32
84	35
85	36
92	25
96	26
128	38
129	35
130	36
135	37
136	37
137	37
138	39
139	39
140	39
143	38
144	38
145	36
151	34
154	38
155	38
156	38
157	35
158	35
159	35
160	35
161	35
162	35
163	35
164	36
165	36
178	37
179	38
180	38
