CNA_index	seg_index	subclone_ID	phase	change
0	15	3	A	1
1	31	3	A	1
2	2	3	B	2
3	3	3	B	1
4	15	3	B	-1
5	17	3	B	1
6	23	4	B	2
7	33	4	B	-1
8	36	4	B	3
9	0	5	A	-1
10	36	5	B	3
11	20	6	A	-1
12	26	6	A	-1
13	29	6	A	2
14	37	6	A	-1
15	3	6	B	1
16	30	6	B	1
17	35	6	B	-1
18	1	7	A	1
19	7	7	A	-1
20	10	8	A	-1
21	2	9	B	1
22	8	10	B	3
23	27	10	B	1
24	34	10	B	-1
25	21	11	A	-1
26	31	11	A	1
27	22	11	B	1
28	28	11	B	1
29	30	12	A	-1
30	17	13	A	2
31	24	13	B	1
32	14	14	B	1
33	2	17	B	1
34	30	17	B	3
35	6	18	B	-1
36	27	20	A	1
37	0	20	B	1
38	21	20	B	1
39	30	20	B	2
