CNA_index	seg_index	subclone_ID	phase	change
0	2	2	B	-1
1	9	2	B	-1
2	1	3	A	-1
3	7	3	A	-1
4	8	3	A	-1
5	4	4	A	-1
6	2	5	A	-1
7	9	5	A	-1
8	8	5	B	-1
9	2	7	A	-1
10	7	7	A	-1
11	9	7	A	-1
12	4	7	B	-1
13	8	8	A	-1
14	4	9	A	-1
15	8	10	A	-1
16	0	11	A	-1
17	6	11	A	1
18	1	12	A	-1
19	2	12	A	-1
20	4	12	A	-1
21	5	12	A	-1
22	7	12	A	-1
23	9	12	A	-1
24	1	12	B	1
25	6	12	B	-1
26	2	14	A	-1
27	9	15	A	-1
28	1	16	B	2
29	4	17	A	-1
30	4	17	B	-1
31	8	17	B	-1
32	0	18	A	-1
33	2	18	A	-1
34	6	18	A	1
35	7	18	B	-1
36	8	18	B	-1
37	6	19	A	1
38	9	19	A	-1
39	5	19	B	-1
