CNA_index	seg_index	subclone_ID	phase	change
0	2	1	A	1
1	2	1	B	1
2	4	3	A	-1
3	4	4	A	-1
4	2	5	A	1
5	4	5	B	1
6	7	6	A	-1
7	9	6	A	-1
8	4	6	B	1
9	9	6	B	-1
10	8	7	A	-1
11	5	7	B	-1
12	1	8	A	-1
13	2	8	A	1
14	4	9	B	1
15	2	10	A	2
16	0	10	B	-1
17	2	10	B	1
18	6	10	B	-1
19	0	12	A	-1
20	7	12	A	-1
21	8	12	A	-1
22	9	12	A	-1
23	1	12	B	-1
24	2	13	B	1
25	9	13	B	-1
26	0	15	B	-1
27	6	15	B	-1
28	3	16	B	-1
29	9	17	A	-1
30	2	18	A	1
31	9	18	B	-1
32	2	19	A	1
33	2	19	B	1
34	5	19	B	-1
35	7	19	B	-1
36	1	20	A	-1
37	2	20	A	1
38	7	20	A	-1
39	2	20	B	1
