CNA_index	seg_index	subclone_ID	phase	change
0	8	1	A	-1
1	3	2	B	-1
2	2	3	B	-1
3	4	3	B	-1
4	9	3	B	-1
5	5	4	A	-1
6	8	4	B	-1
7	1	5	A	-1
8	7	6	A	-1
9	9	7	A	2
10	1	8	B	-1
11	9	9	A	2
12	0	9	B	1
13	7	9	B	-1
14	5	10	B	-1
15	5	11	A	-1
16	9	11	A	1
17	5	11	B	-1
18	0	12	B	1
19	3	12	B	-1
20	6	12	B	1
21	4	13	B	-1
22	4	14	B	-1
23	6	14	B	2
24	0	15	B	1
25	7	15	B	-1
26	0	16	B	1
27	1	16	B	-1
28	6	16	B	1
29	3	17	B	-1
30	4	18	A	-1
31	0	18	B	2
32	6	18	B	1
33	1	19	A	-1
34	6	19	A	-1
35	8	19	A	-1
36	6	19	B	2
37	8	19	B	-1
38	9	19	B	-1
39	6	20	B	2
