CNA_index	seg_index	subclone_ID	phase	change
0	6	2	A	1
1	0	3	B	-1
2	27	3	B	-1
3	9	4	A	1
4	13	4	A	1
5	37	4	A	1
6	14	4	B	1
7	4	5	B	1
8	28	5	B	-1
9	1	6	B	1
10	28	7	A	1
11	8	9	B	-1
12	9	9	B	1
13	30	9	B	-1
14	4	10	A	3
15	9	10	A	1
16	13	10	A	1
17	24	10	B	-1
18	37	10	B	1
19	29	11	A	-1
20	33	11	A	1
21	29	11	B	-1
22	37	12	B	3
23	27	15	A	-1
24	28	15	A	1
25	7	16	A	1
26	8	16	A	1
27	12	16	B	2
28	15	16	B	1
29	32	17	A	1
30	37	17	A	2
31	7	17	B	-1
32	23	17	B	-1
33	9	19	A	1
34	11	20	A	-1
35	18	20	A	-1
36	34	20	A	-1
37	38	20	A	1
38	20	20	B	1
39	34	20	B	-1
