SSM_index	CNA_index
1	0
2	14
3	6
3	16
4	8
5	18
6	3
6	15
7	3
7	15
8	3
8	15
11	7
11	10
11	12
11	19
12	7
12	10
12	12
12	19
13	13
14	14
17	6
17	16
18	6
18	16
19	6
19	16
20	17
24	9
25	18
26	18
27	5
28	5
29	3
29	15
30	2
31	14
32	6
32	16
33	11
36	13
38	6
38	16
39	11
40	11
42	17
43	8
45	9
46	9
47	18
48	15
49	15
50	7
50	10
50	12
50	19
51	14
52	14
53	6
53	16
54	11
55	11
56	11
57	8
59	9
60	5
61	5
63	6
86	15
87	13
89	15
92	11
95	18
97	10
97	12
97	19
98	11
103	14
105	17
106	17
107	18
109	10
109	12
109	19
110	16
111	11
112	11
116	18
119	15
123	12
123	19
124	10
124	12
124	19
125	10
125	12
125	19
126	10
126	12
126	19
127	12
127	19
128	10
128	12
128	19
129	10
129	12
129	19
130	10
130	12
130	19
131	10
131	12
131	19
132	13
133	13
134	13
135	14
141	16
142	16
144	17
145	17
146	17
147	17
148	17
157	18
160	15
161	12
161	19
165	15
166	15
168	19
169	17
172	18
173	19
