SSM_index	CNA_index
1	16
2	29
3	29
4	31
5	38
6	36
7	36
8	15
10	7
10	17
10	21
10	39
11	22
13	13
14	27
15	33
16	33
17	19
17	26
24	14
27	16
28	29
30	15
31	12
31	23
31	32
32	13
33	13
34	27
35	5
35	18
35	34
36	3
36	30
38	7
38	17
38	21
38	39
40	22
41	14
42	14
44	29
45	29
47	22
51	10
54	5
60	7
81	31
83	36
88	17
88	21
88	39
93	24
93	28
93	37
95	29
97	36
100	21
100	39
106	23
106	32
109	27
110	27
111	27
116	24
116	28
116	37
117	30
118	20
120	21
120	39
123	23
123	32
124	23
124	32
125	27
126	27
127	34
132	29
133	29
134	29
135	29
136	39
137	39
138	39
139	39
143	27
148	28
148	37
149	29
152	31
157	36
159	39
160	39
162	32
163	32
164	33
189	39
