SSM_index	seg_index	subclone_ID
0	3	1
1	11	1
2	16	1
3	33	1
4	2	1
5	5	1
6	7	1
7	8	1
8	16	1
9	18	2
10	30	2
11	32	2
12	13	2
13	15	2
14	0	3
15	1	3
16	9	3
17	26	3
18	31	3
19	34	3
20	7	3
21	16	3
22	24	3
23	30	3
24	5	4
25	11	4
26	18	4
27	30	4
28	6	4
29	6	4
30	8	4
31	18	4
32	31	4
33	2	5
34	3	5
35	6	5
36	7	5
37	11	5
38	11	5
39	24	5
40	30	5
41	31	5
42	36	5
43	37	5
44	15	5
45	22	5
46	23	5
47	26	5
48	33	5
49	15	6
50	20	6
51	23	6
52	26	6
53	7	7
54	24	7
55	31	7
56	24	8
57	27	8
58	28	8
59	33	8
60	35	8
61	38	8
62	39	8
63	4	8
64	9	8
65	19	8
66	22	8
67	27	8
68	34	8
69	36	8
70	5	9
71	8	9
72	19	9
73	31	9
74	37	9
75	20	9
76	22	10
77	33	10
78	0	11
79	6	11
80	8	11
81	10	11
82	13	11
83	20	11
84	26	11
85	26	11
86	31	11
87	33	11
88	37	11
89	37	11
90	37	11
91	38	11
92	38	11
93	39	11
94	3	11
95	4	11
96	6	11
97	7	11
98	9	11
99	11	11
100	11	11
101	16	11
102	19	11
103	22	11
104	26	11
105	35	11
106	36	11
107	37	11
108	37	11
109	39	11
110	39	11
111	1	12
112	2	12
113	2	12
114	3	12
115	10	12
116	15	12
117	17	12
118	26	12
119	28	12
120	31	12
121	32	12
122	37	12
123	38	12
124	39	12
125	39	12
126	0	12
127	6	12
128	7	12
129	7	12
130	11	12
131	13	12
132	13	12
133	15	12
134	17	12
135	18	12
136	20	12
137	20	12
138	24	12
139	25	12
140	25	12
141	29	12
142	31	12
143	31	12
144	32	12
145	39	12
146	20	13
147	15	13
148	10	14
149	1	14
150	18	14
151	24	14
152	16	15
153	0	15
154	1	16
155	1	16
156	2	16
157	10	16
158	11	16
159	14	16
160	20	16
161	22	16
162	27	16
163	29	16
164	31	16
165	36	16
166	39	16
167	0	16
168	2	16
169	9	16
170	17	16
171	21	16
172	24	16
173	26	16
174	30	16
175	33	16
176	20	17
177	22	17
178	1	18
179	10	18
180	19	18
181	1	18
182	5	18
183	1	19
184	15	19
185	16	19
186	20	19
187	20	19
188	34	19
189	37	19
190	38	19
191	8	19
192	15	19
193	17	19
194	18	19
195	20	19
196	23	19
197	25	19
198	37	19
199	23	20
