CNA_index	seg_index	subclone_ID	phase	change
0	5	1	A	-1
1	17	1	A	1
2	6	2	A	-1
3	20	2	A	-1
4	24	2	A	-1
5	26	2	A	2
6	28	2	A	1
7	17	2	B	-1
8	32	3	B	1
9	20	5	B	-1
10	21	6	A	-1
11	0	6	B	-1
12	32	7	A	-1
13	25	7	B	-1
14	16	8	A	1
15	5	8	B	-1
16	9	8	B	1
17	16	8	B	1
18	21	9	A	-1
19	25	11	A	-1
20	14	11	B	1
21	19	12	B	1
22	3	14	A	1
23	25	14	A	-1
24	26	14	A	1
25	33	14	A	1
26	39	14	A	1
27	9	16	A	-1
28	7	17	A	1
29	30	17	A	1
30	24	17	B	1
31	14	19	A	-1
32	17	19	A	1
33	33	19	A	3
34	37	19	A	3
35	15	20	A	-1
36	19	20	A	-1
37	31	20	A	1
38	38	20	A	-1
39	39	20	B	1
